4028ce7e54b7ec9d0154b8a52b880007,1.001E+11,申请从事道路旅客运输经营的，应当有健全的安全生产管理制度。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,17,0,6,NULL
4028ce7e54d104190154d135344a0006,1.001E+11,从事道路货物运输经营的，应当有健全的安全生产管理制度。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,18,0,6,NULL
40287fb80b315871010b329d6c0f0126,1.001E+11,到2017年，黑龙江省现代道路运输网络体系的工作目标之一是快速豪华客运班车达到______。,30%,70%,90%,NULL,2,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,19,0,7,NULL
4028ce7e54b7ec9d0154b8a549de0008,1.001E+11,申请从事道路旅客运输班线经营的，应当有明确的线路和站点方案。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,20,0,7,NULL
4028ce7e54d104190154d1354d7f0007,1.001E+11,申请道路货物运输经营的，应当向具有审批权的道路运输管理机构提出申请并提交规定的材料。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,21,0,7,NULL
40287fb80b315871010b329dadd20127,1.001E+11,到2017年，黑龙江省现代道路运输网络体系的工作目标之一是运输车辆信息化、智能化技术应用普及率达到______以上。,40%,60%,80%,NULL,3,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,22,0,8,NULL
4028ce7e54b7ec9d0154b8a5641d0009,1.001E+11,申请道路旅客运输经营的，应向具有审批权的道路运输管理机构提出申请并提交规定的材料。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,23,0,8,NULL
4028ce7e54d104190154d13569250008,1.001E+11,道路运输管理机构收到道路货物运输经营申请后，应当自受理申请之日起30日内审查完毕，作出许可或者不予许可的决定。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,24,0,8,NULL
40287fb80b315871010b329dfaf60128,1.001E+11,到2017年，黑龙江省现代道路运输网络体系的工作目标之一是村村通车率将达到______。,60%,80%,100%,NULL,3,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,25,0,9,NULL
4028ce7e54b7ec9d0154b8a58968000a,1.001E+11,道路运输管理机构收到道路旅客运输经营申请后，应当自受理申请之日起30日内审查完毕，作出许可或者不予许可的决定。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,26,0,9,NULL
4028ce7e54d104190154d135878a0009,1.001E+11,道路运输管理机构对道路货物运输经营申请不予许可的，不必通知申请人。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,27,0,9,NULL
40287fb80b315871010b329e3d080129,1.001E+11,我省初步确定从2004年起至______年止，构筑布局合理、功能完备的现代道路运输网络体系的工作目标。,2010,2015,2017,NULL,3,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,28,0,10,NULL
4028ce7e54b7ec9d0154b8a64574000b,1.001E+11,道路运输管理机构对道路旅客运输经营申请不予许可的，应当书面通知申请人并说明理由。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,29,0,10,NULL
4028ce7e54d104190154d1359d54000a,1.001E+11,道路货物运输经营者应当持《道路运输经营许可证》依法向工商行政管理机关办理有关登记手续。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,30,0,10,NULL
40287fb80b315871010b329e877a012a,1.001E+11,______具有“门到门”运输和就近上下客等特点。,铁路旅客运输 ,道路汽车旅客运输,航空旅客运输,NULL,2,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,31,0,11,NULL
4028ce7e54b7ec9d0154b8a6a4bb000c,1.001E+11,道路旅客运输经营者应当持《道路运输经营许可证》依法向工商行政管理机关办理登记手续。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,32,0,11,NULL
4028ce7e54d104190154d135bafe000b,1.001E+11,道路货物运输经营者需要终止经营的，应当在终止经营之日起30日内告知原许可的道路运输管理机构，并办理有关注销手续。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,33,0,11,NULL
40287fb80b315871010b329ee03c012b,1.001E+11,______以道路和站点为基础，使用大中型客车，有规定的停客运站点、规定的行驶线路、规定的发车班次、规定的发车时间，是道路客运中最主要和最基本的运输方式。,道路班车客运,出租汽车客运,包车客运,NULL,1,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,34,0,12,NULL
4028ce7e54b7ec9d0154b8a6c6f8000d,1.001E+11,道路旅客运输经营者需要终止客运经营的，应当在终止前20日内告知原许可机关。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,35,0,12,NULL
4028ce7e54d104190154d135d03c000c,1.001E+11,道路货物运输经营者变更名称、地址等，不需要向道路运输管理机构备案。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,36,0,12,NULL
40287fb80b315871010b329f1aa4012c,1.001E+11,______是一种按用户要求，为某种目的(上、下班，旅游参观，外出作业等)将客车包租给用户，根据用户指定的时间和线路安排使用的一种客运业务。,道路班车客运,出租汽车客运,包车客运,NULL,3,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,37,0,13,NULL
4028ce7e54b7ec9d0154b8a6f0e7000e,1.001E+11,道路旅客运输班线经营者取得《道路运输经营许可证》后，应当向公众提供运输服务，没有经营能力的，可暂停、终止或者转让班线运输。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,38,0,13,NULL
4028ce7e54d104190154d13616da000d,1.001E+11,道路货物运输经营者不得运输法律、行政法规禁止运输的货物。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,39,0,13,NULL
40287fb80b315871010b329f5b62012d,1.001E+11,______以轿车、小型客车为主，按乘客意愿行驶随叫随到，停歇等待，不定线路、班次、站点、时间。,道路班车客运,出租汽车客运,包车客运,NULL,2,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,40,0,14,NULL
4028ce7e54b7ec9d0154b8a71056000f,1.001E+11,道路旅客运输班线经营者取得经营许可后，不得自行暂停、终止班线运输。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,41,0,14,NULL
4028ce7e54d104190154d136331c000e,1.001E+11,改装道路货物运输车辆时，经营者可以要求改装企业少标车辆的载质量。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,42,0,14,NULL
40287fb80b315871010b329fa37a012e,1.001E+11,______以运送旅游者游览观光为目的，营运路线主要是在城镇与旅游点之间和旅游点与旅游点之间。,旅游客运,出租汽车客运,包车客运,NULL,1,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,43,0,15,NULL
4028ce7e54b7ec9d0154b8a734870010,1.001E+11,道路旅客运输班线经营者取得经营许可后，可以自行转让班线运输。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,44,0,15,NULL
4028ce7e54d104190154d13650d5000f,1.001E+11,道路货物运输经营者应当使用符合国家规定标准的车辆从事道路运输经营。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,45,0,15,NULL
40287fb80b315871010b329fe2c6012f,1.001E+11,乘务员在发车前______分钟到岗，协助检票员组织旅客上车，帮助旅客对号入坐，认真核对旅客人数和行包件数，与检票员做好交接手续。,10,15,30,NULL,2,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,46,0,16,NULL
4028ce7e54b7ec9d0154b8a7551f0011,1.001E+11,从事高速公路旅客运输或者营运线路长度在800公里以上的客运车辆，其技术等级应当达到二级以上。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,47,0,16,NULL
4028ce7e54d104190154d1366e120010,1.001E+11,道路货物运输经营者应当加强对车辆的维护和检测，确保车辆符合国家规定的技术标准。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,48,0,16,NULL
40287fb80b315871010b32a02e1d0130,1.001E+11,______岁以下儿童乘车应有成人旅客携带。,7,8,9,NULL,1,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,49,0,17,NULL
4028ce7e54b7ec9d0154b8a778f30012,1.001E+11,从事高速公路客运、旅游客运和营运线路长度在800公里以上的客运车辆，其车辆类型等级应当为高级客车。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,50,0,17,NULL
4028ce7e54d104190154d13687f30011,1.001E+11,道路货物运输经营者可以使用报废的车辆从事道路运输经营。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,51,0,17,NULL
40287fb80b315871010b32a0885d0131,1.001E+11,______汽车客运站和旅游区车站，主要服务岗位的站务人员会应用一般的日常外语和哑语。,一级,二级,一、二级,NULL,3,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,52,0,18,NULL
4028ce7e54b7ec9d0154b8a7a0510013,1.001E+11,道路旅客运输经营者可以根据经营情况自行增加车辆的座位数。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,53,0,18,NULL
4028ce7e54d104190154d1369e880012,1.001E+11,只有市级以上道路运输管理机构才能对经营者的车辆技术档案建立情况实施监督管理。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,54,0,18,NULL
40287fb80b315871010b32a0e6530132,1.001E+11,道路汽车旅客运输要求安全、方便、及时和舒适，______是道路客运的头等大事。,安全,及时 ,舒适,NULL,1,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,55,0,19,NULL
4028ce7e54b7ec9d0154b8a7d1250014,1.001E+11,道路旅客运输经营者应当使用符合国家规定标准的车辆从事道路旅客运输经营。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,56,0,19,NULL
4028ce7e54d104190154d136b4520013,1.001E+11,道路货物运输经营者对达到国家规定的报废标准的道路货物运输车辆，应当及时交回《道路运输证》，不得继续从事道路货物运输经营。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,57,0,19,NULL
40287fb80b315871010b32a11ea80133,1.001E+11,______是道路客运重要的质量指标，要不断增加服务项目，完善服务设施，为旅客提供周到服务，使旅客处处感到出行方便。,安全,方便   ,舒适,NULL,2,NULL,1单项选择题,NULL,,站乘运输服务,1,1001,1001000,ulock,58,0,20,NULL
4028ce7e54b7ec9d0154b8a7f6120015,1.001E+11,道路旅客运输经营者应当加强对车辆的维护和检测，确保车辆符合国家规定的技术标准。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,59,0,20,NULL
4028ce7e54d104190154d136ca7a0014,1.001E+11,车辆二级维护执行情况不得作为路检路查项目。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,60,0,20,NULL
4028ce7e54b7ec9d0154b8a8189e0016,1.001E+11,车辆二级维护执行情况是道路运输管理机构实施路检路查的一个项目。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,61,0,21,NULL
4028ce7e54d104190154d136ddc40015,1.001E+11,严禁任何单位和个人为道路旅客运输经营者指定车辆维护企业。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,62,0,21,NULL
4028ce7e54b7ec9d0154b8a832ae0017,1.001E+11,道路旅客运输经营者应当定期进行客运车辆检测。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,63,0,22,NULL
4028ce7e54d104190154d136f2170016,1.001E+11,道路运输管理机构应当为道路货物运输经营者指定车辆维护企业。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,64,0,22,NULL
4028ce7e54b7ec9d0154b8a84b370018,1.001E+11,道路旅客运输经营者应当到指定的车辆维护企业和机动车综合性能检测机构，对客运车辆进行定期维护和检测。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,65,0,23,NULL
4028ce7e54d104190154d137084e0017,1.001E+11,道路货物运输经营者应当定期进行道路货物运输车辆检测，车辆检测结合车辆定期审验的频率一并进行。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,66,0,23,NULL
4028ce7e54b7ec9d0154b8a872f30019,1.001E+11,严禁任何单位和个人为道路旅客运输经营者指定车辆维护企业。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,67,0,24,NULL
4028ce7e54d104190154d1371c720018,1.001E+11,道路货物运输车辆的维护作业项目和程序应当按照《汽车维护、检测、诊断技术规范》（GB18344）等有关技术标准的规定执行。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,68,0,24,NULL
4028ce7e54b7ec9d0154b8a893d9001a,1.001E+11,没有下置行李舱或者行李舱容积不能满足需求的客运车辆，禁止在客车车厢内设立行李堆放区。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,69,0,25,NULL
4028ce7e54d104190154d13731430019,1.001E+11,县级以道路运输管理机构定期对道路货物运输车辆进行审验，每两年审验一次。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,70,0,25,NULL
4028ce7e54b7ec9d0154b8a8b933001b,1.001E+11,道路旅客运输经营者可以使用报废车辆从事道路旅客运输经营。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,71,0,26,NULL
4028ce7e54d104190154d137495e001a,1.001E+11,道路货物运输经营者从事超限运输经营的，应当按照交通部颁布的《超限运输车辆行驶公路管理规定》办理相应的审批手续。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,72,0,26,NULL
4028ce7e54b7ec9d0154b8a8e218001c,1.001E+11,道路旅客运输经营者可以使用自行改装的车辆从事道路旅客运输经营。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,73,0,27,NULL
4028ce7e54d104190154d1376090001b,1.001E+11,道路货物运输经营者承运超限的不可解体的物品，影响交通安全的，应当按照交通主管部门指定的时间、路线、速度行驶，悬挂明显标志。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,74,0,27,NULL
4028ce7e54b7ec9d0154b8a90252001d,1.001E+11,道路旅客运输车辆办理过户变更手续时，道路旅客运输经营者应当将车辆技术档案完整移交。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,75,0,28,NULL
4028ce7e54d104190154d1377ddc001c,1.001E+11,道路货物运输车辆办理过户变更手续时，道路货物运输经营者应当将道路货物运输车辆技术档案完整移交。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,76,0,28,NULL
4028ce7e54b7ec9d0154b8a91abc001e,1.001E+11,道路旅客运输经营者应当制定有关交通事故的道路运输应急预案。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,77,0,29,NULL
4028ce7e54d104190154d1379471001d,1.001E+11,《道路运输证》可以转让，但不得出租。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,78,0,29,NULL
4028ce7e54b7ec9d0154b8a9396f001f,1.001E+11,道路旅客运输经营者应当制定有关自然灾害以及其他突发事件的道路运输应急预案。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,79,0,30,NULL
4028ce7e54d104190154d137abd2001e,1.001E+11,道路货物运输运输经营者可以出租《道路运输经营许可证》。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,80,0,30,NULL
4028ce7e54b7ec9d0154b8a96b8c0020,1.001E+11,发生交通事故、自然灾害以及其他突发事件，道路旅客运输经营者应当服从县级以上人民政府或者有关部门的统一调度、指挥。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,81,0,31,NULL
4028ce7e54d104190154d137c18c001f,1.001E+11,道路货物运输车辆在不装载货物时，允许搭乘旅客。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,82,0,31,NULL
4028ce7e54b7ec9d0154b8a9974f0021,1.001E+11,道路旅客运输车辆不得超载运行。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,83,0,32,NULL
4028ce7e54d104190154d137df650020,1.001E+11,禁止道路货物运输车辆违反国家有关规定超限、超载运输。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,84,0,32,NULL
4028ce7e54b7ec9d0154b8a9c9c90022,1.001E+11,《道路运输证》可以转让，但不得出租。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,85,0,33,NULL
4028ce7e54d104190154d137f2500021,1.001E+11,从事大型物件运输的车辆，应当按照规定装置统一的标志和悬挂标志旗。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,86,0,33,NULL
4028ce7e54b7ec9d0154b8a9f6760023,1.001E+11,道路旅客运输经营者有违反《中华人民共和国道路运输条例》行为的，县级以上道路运输管理机构均可取消其相应的经营资格。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,87,0,34,NULL
4028ce7e54d104190154d13808980022,1.001E+11,道路货物运输经营者在受理法律、行政法规规定限运、凭证运输的货物时，应当查验并确认有关手续齐全有效后方可运输。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,88,0,34,NULL
4028ce7e54b7ec9d0154b8aa2d360024,1.001E+11,道路旅客运输经营者应当为旅客投保承运人责任险。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,89,0,35,NULL
4028ce7e54d104190154d13821210023,1.001E+11,运输限运、凭证运输货物的，道路货物运输托运人应当按照有关法律、行政法规的规定办理有关手续。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,90,0,35,NULL
4028ce7e54b7ec9d0154b8aa48cc0025,1.001E+11,道路旅客运输经营者拒不投保承运人责任险的，由原许可机关吊销《道路运输经营许可证》或者吊销相应的经营范围。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,91,0,36,NULL
4028ce7e54d104190154d13838df0024,1.001E+11,道路货物运输经营者和货物托运人之间，必须按照《汽车货物运输规则》规定的道路货物运单，订立道路货物运输合同。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,92,0,36,NULL
4028ce7e54b7ec9d0154b8aa628e0026,1.001E+11,未按规定为旅客投保承运人责任险的，道路运输管理机构应当责令限期投保。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,93,0,37,NULL
4028ce7e54d104190154d1384d800025,1.001E+11,道路货物运输经营者应当制定有关交通事故的道路运输应急预案。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,94,0,37,NULL
4028ce7e54b7ec9d0154b8aa7e240027,1.001E+11,道路旅客运输车辆在载客人数已满的情况下，不能再搭乘免票儿童。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,95,0,38,NULL
4028ce7e54d104190154d1385fef0026,1.001E+11,道路货物运输经营者应当制定有关自然灾害以及其他突发事件的道路运输应急预案。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,96,0,38,NULL
4028ce7e54b7ec9d0154b8aa99cb0028,1.001E+11,道路旅客运输车辆在载客人数已满的情况下，允许再搭乘不超过核定载客人数10％的免票儿童。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,97,0,39,NULL
4028ce7e54d104190154d13873190027,1.001E+11,发生交通事故后，道路货物运输经营者应当服从县级以上人民政府或者有关部门的统一调度、指挥。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,98,0,39,NULL
4028ce7e54b7ec9d0154b8aab2f00029,1.001E+11,道路旅客运输经营者应当在客运车辆车厢内显著位置公示道路运输管理机构监督电话、票价和里程表。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,99,0,40,NULL
4028ce7e54d104190154d1388c5e0028,1.001E+11,道路货物运输站（场）可以不对出站车辆进行安全检查，但必须采取措施防止超载车辆出站运行。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,100,0,40,NULL
4028ce7e54b7ec9d0154b8aacd00002a,1.001E+11,外国国际道路运输经营者在中国境内设立长驻代表机构，须经国务院交通主管部门批准。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,101,0,41,NULL
4028ce7e54d104190154d138a0820029,1.001E+11,外国国际道路运输经营者在中国境内设立长驻代表机构，须经国务院交通主管部门批准。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,102,0,41,NULL
4028ce7e54b7ec9d0154b8aae9b0002b,1.001E+11,中国国际道路运输经营者在其投入运输的车辆上，可以不标明中国国籍识别标志。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,103,0,42,NULL
4028ce7e54d104190154d138c187002a,1.001E+11,中国国际道路运输经营者在其投入运输的车辆上，可以不标明中国国籍识别标志。,对,错,NULL,NULL,1,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,104,0,42,NULL
4028ce7e54b7ec9d0154b8ab0d35002c,1.001E+11,外国国际道路运输经营者的车辆在中国境内运输，允许从事起止地都在中国境内的道路运输经营。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,旅客运输驾驶,1,1001,1001000,ulock,105,0,43,NULL
4028ce7e54d104190154d13915f1002b,1.001E+11,外国国际道路运输经营者的车辆在中国境内运输，允许从事起止地都在中国境内的道路运输经营。,对,错,NULL,NULL,2,NULL,3判断对错题,NULL,,货物运输驾驶,1,1001,1001000,ulock,106,0,43,NULL
